id,address_state,application_type,emp_length,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,annual_income (Label),dti,installment,int_rate,loan_amount,total_acc,total_payment,new_loan_status
661805,NY,INDIVIDUAL,10+ years,A,MORTGAGE,2/11/2021,5/16/2021,2/14/2021,Fully Paid,3/14/2021,846352,credit card,A3, 36 months,Verified,60000,50K–99K,0.243,222.06,0.0692,7200,41,7995,Non Default
531497,CA,INDIVIDUAL,4 years,C,MORTGAGE,6/10/2021,11/14/2021,7/13/2021,Fully Paid,8/13/2021,687133,credit card,C3, 36 months,Source Verified,55000,50K–99K,0.1191,222.1,0.1398,6500,15,7996,Non Default
569751,TX,INDIVIDUAL,4 years,C,MORTGAGE,8/10/2021,5/16/2021,9/13/2021,Fully Paid,10/13/2021,732907,Debt consolidation,C3, 36 months,Not Verified,115000,100K–149K,0.1677,222.1,0.1398,6500,23,7996,Non Default
810849,AZ,INDIVIDUAL,3 years,D,RENT,7/11/2021,5/16/2021,3/15/2021,Fully Paid,4/15/2021,1017806,other,D2, 60 months,Not Verified,41004,<50K,0.1952,145.88,0.1599,6000,18,7996,Non Default
762881,NY,INDIVIDUAL,4 years,C,RENT,5/11/2021,6/14/2021,6/14/2021,Fully Paid,7/14/2021,963446,wedding,C3, 36 months,Not Verified,42000,<50K,0.2037,222.13,0.1399,6500,17,7996,Non Default
1030660,MD,INDIVIDUAL,9 years,A,MORTGAGE,11/11/2021,10/14/2021,10/14/2021,Fully Paid,11/14/2021,1260074,small business,A5, 36 months,Not Verified,70000,50K–99K,0.041,222.28,0.089,7000,14,7997,Non Default
1063899,WA,INDIVIDUAL,4 years,C,MORTGAGE,12/11/2021,12/14/2021,12/14/2021,Fully Paid,1/14/2022,1296478,credit card,C2, 36 months,Not Verified,30000,<50K,0.1012,223.01,0.1427,6500,9,7998,Non Default
773533,FL,INDIVIDUAL,< 1 year,A,RENT,6/11/2021,5/16/2021,1/14/2021,Fully Paid,2/14/2021,975589,wedding,A4, 36 months,Not Verified,85000,50K–99K,0.2929,223.16,0.0749,7175,22,7998,Non Default
1048692,WV,INDIVIDUAL,1 year,C,MORTGAGE,12/11/2021,11/14/2021,11/14/2021,Fully Paid,12/14/2021,1279655,Debt consolidation,C2, 36 months,Verified,48500,<50K,0.1136,223.01,0.1427,6500,28,7999,Non Default
628653,FL,INDIVIDUAL,5 years,C,MORTGAGE,12/10/2021,3/13/2021,3/13/2021,Fully Paid,4/13/2021,805500,other,C4, 60 months,Not Verified,54996,50K–99K,0.137,146.77,0.1335,6400,16,7999,Non Default
643998,NC,INDIVIDUAL,2 years,B,MORTGAGE,1/11/2021,1/14/2021,1/14/2021,Fully Paid,2/14/2021,824134,credit card,B1, 36 months,Source Verified,40000,<50K,0.1221,222.21,0.0888,7000,37,8000,Non Default
716531,NY,INDIVIDUAL,6 years,B,RENT,4/11/2021,6/14/2021,4/14/2021,Fully Paid,5/14/2021,847501,Debt consolidation,B3, 36 months,Source Verified,42000,<50K,0.1631,222.23,0.1037,6850,24,8000,Non Default
610807,LA,INDIVIDUAL,1 year,B,RENT,11/10/2021,11/15/2021,8/13/2021,Fully Paid,9/13/2021,783308,house,B2, 36 months,Verified,90000,50K–99K,0.0956,223.42,0.0925,7000,27,8000,Non Default
352928,MI,INDIVIDUAL,3 years,E,RENT,8/8/2021,11/13/2021,8/11/2021,Fully Paid,9/11/2021,356306,medical,E2, 36 months,Not Verified,28000,<50K,0.1247,221.08,0.1475,6400,10,8000,Non Default
615302,CO,INDIVIDUAL,3 years,B,RENT,11/10/2021,11/13/2021,12/13/2021,Fully Paid,1/13/2022,789023,small business,B1, 36 months,Source Verified,35000,<50K,0.1183,222.21,0.0888,7000,9,8000,Non Default
798247,CT,INDIVIDUAL,10+ years,C,MORTGAGE,7/11/2021,12/12/2021,7/12/2021,Charged Off,8/12/2021,1003356,Debt consolidation,C1, 36 months,Source Verified,70000,50K–99K,0.1222,606.41,0.1299,18000,22,8001,Default
973424,WA,INDIVIDUAL,3 years,A,RENT,10/11/2021,5/16/2021,7/14/2021,Charged Off,8/14/2021,1195423,small business,A5, 36 months,Source Verified,27000,<50K,0.0924,254.03,0.089,8000,42,8001,Default
744231,FL,INDIVIDUAL,3 years,A,RENT,5/11/2021,5/14/2021,5/14/2021,Fully Paid,6/14/2021,942686,car,A3, 36 months,Not Verified,34200,<50K,0.0242,222.29,0.0699,7200,6,8002,Non Default
767265,OH,INDIVIDUAL,10+ years,A,MORTGAGE,5/11/2021,5/16/2021,6/14/2021,Fully Paid,7/14/2021,968324,car,A3, 36 months,Source Verified,113676,100K–149K,0.2298,222.29,0.0699,7200,30,8002,Non Default
614426,FL,INDIVIDUAL,< 1 year,B,MORTGAGE,11/10/2021,2/15/2021,2/15/2021,Fully Paid,3/15/2021,787838,car,B3, 60 months,Not Verified,128000,100K–149K,0.1413,135.85,0.0962,8000,38,8002,Non Default
1052360,IL,INDIVIDUAL,< 1 year,A,RENT,12/11/2021,5/16/2021,12/14/2021,Fully Paid,1/14/2022,1284117,credit card,A5, 36 months,Source Verified,97600,50K–99K,0.0797,222.28,0.089,7000,20,8002,Non Default
885388,OR,INDIVIDUAL,3 years,A,RENT,9/11/2021,9/14/2021,10/14/2021,Fully Paid,11/14/2021,1101063,credit card,A5, 36 months,Verified,67550,50K–99K,0.2439,222.28,0.089,7000,21,8002,Non Default
1061279,WI,INDIVIDUAL,5 years,A,RENT,12/11/2021,5/16/2021,12/14/2021,Fully Paid,1/14/2022,1293090,Debt consolidation,A5, 36 months,Verified,45000,<50K,0.2448,222.28,0.089,7000,23,8002,Non Default
1057818,MA,INDIVIDUAL,5 years,A,OWN,12/11/2021,12/14/2021,12/14/2021,Fully Paid,1/14/2022,1289186,Debt consolidation,A5, 36 months,Not Verified,50000,50K–99K,0.1668,222.28,0.089,7000,19,8002,Non Default
882555,CA,INDIVIDUAL,4 years,A,MORTGAGE,9/11/2021,5/16/2021,10/14/2021,Fully Paid,11/14/2021,1097781,Debt consolidation,A5, 36 months,Not Verified,100000,100K–149K,0.1216,222.28,0.089,7000,21,8002,Non Default
1042765,CA,INDIVIDUAL,2 years,A,RENT,12/11/2021,12/14/2021,12/14/2021,Fully Paid,1/14/2022,1272856,Debt consolidation,A5, 36 months,Not Verified,33000,<50K,0.1789,222.28,0.089,7000,18,8002,Non Default
1028574,FL,INDIVIDUAL,8 years,B,RENT,11/11/2021,5/16/2021,1/14/2021,Fully Paid,2/14/2021,1257925,Debt consolidation,B1, 36 months,Not Verified,37440,<50K,0.1942,225.58,0.0991,7000,21,8002,Non Default
1036928,MA,INDIVIDUAL,10+ years,A,MORTGAGE,11/11/2021,3/15/2021,12/14/2021,Fully Paid,1/14/2022,1266814,Debt consolidation,A5, 36 months,Source Verified,35000,<50K,0.1245,222.28,0.089,7000,20,8002,Non Default
1054074,NY,INDIVIDUAL,4 years,A,RENT,12/11/2021,12/14/2021,12/14/2021,Fully Paid,1/14/2022,1285686,Debt consolidation,A5, 36 months,Source Verified,85000,50K–99K,0.0707,222.28,0.089,7000,18,8002,Non Default
786569,NY,INDIVIDUAL,2 years,B,RENT,6/11/2021,7/15/2021,3/12/2021,Fully Paid,4/12/2021,989972,Debt consolidation,B3, 36 months,Not Verified,35000,<50K,0.2445,245.51,0.1099,7500,17,8003,Non Default
456534,FL,INDIVIDUAL,10+ years,A,MORTGAGE,11/9/2021,4/16/2021,11/12/2021,Fully Paid,12/12/2021,567013,credit card,A5, 36 months,Not Verified,54000,50K–99K,0.2344,222.41,0.0894,7000,20,8004,Non Default
1041438,OH,INDIVIDUAL,4 years,A,RENT,12/11/2021,6/13/2021,1/13/2021,Charged Off,2/13/2021,1271461,Debt consolidation,A4, 36 months,Verified,50000,50K–99K,0.1507,563.23,0.079,18000,24,8004,Default
690315,TX,INDIVIDUAL,5 years,C,RENT,3/11/2021,4/13/2021,11/12/2021,Charged Off,12/12/2021,880726,Debt consolidation,C1, 36 months,Verified,75000,50K–99K,0.2258,402.49,0.1268,12000,17,8004,Default
495304,MD,INDIVIDUAL,3 years,A,MORTGAGE,3/10/2021,12/12/2021,12/12/2021,Fully Paid,1/12/2022,634398,Debt consolidation,A3, 36 months,Not Verified,115731,100K–149K,0.0564,222.77,0.0714,7200,17,8006,Non Default
450745,NY,INDIVIDUAL,3 years,A,RENT,10/9/2021,10/12/2021,10/12/2021,Fully Paid,11/12/2021,554757,Debt consolidation,A5, 36 months,Not Verified,67000,50K–99K,0.0389,222.41,0.0894,7000,8,8006,Non Default
823833,VA,INDIVIDUAL,10+ years,B,MORTGAGE,7/11/2021,5/16/2021,2/13/2021,Charged Off,3/13/2021,1032428,Debt consolidation,B5, 60 months,Verified,51000,50K–99K,0.1301,444.79,0.1199,20000,21,8006,Default
1016497,KY,INDIVIDUAL,10+ years,D,MORTGAGE,11/11/2021,7/13/2021,2/13/2021,Charged Off,3/13/2021,1244208,Debt consolidation,D4, 60 months,Verified,66000,50K–99K,0.2231,503.32,0.1758,20000,63,8006,Default
449363,CA,INDIVIDUAL,1 year,A,RENT,10/9/2021,10/12/2021,10/12/2021,Fully Paid,11/12/2021,551929,vacation,A5, 36 months,Not Verified,36000,<50K,0.026,222.41,0.0894,7000,12,8006,Non Default
446097,CA,INDIVIDUAL,2 years,A,RENT,10/9/2021,10/12/2021,10/12/2021,Fully Paid,11/12/2021,545289,vacation,A5, 36 months,Not Verified,35000,<50K,0.1049,222.41,0.0894,7000,9,8006,Non Default
994578,CT,INDIVIDUAL,< 1 year,A,RENT,10/11/2021,9/15/2021,11/14/2021,Fully Paid,12/14/2021,1219012,moving,A5, 36 months,Source Verified,25000,<50K,0.169,222.28,0.089,7000,12,8007,Non Default
601603,AZ,INDIVIDUAL,4 years,D,RENT,10/10/2021,11/13/2021,11/13/2021,Fully Paid,12/13/2021,771956,wedding,D1, 36 months,Verified,25000,<50K,0.1094,222.44,0.1409,6500,4,8009,Non Default
850806,WI,INDIVIDUAL,< 1 year,B,MORTGAGE,8/11/2021,5/16/2021,5/13/2021,Fully Paid,6/13/2021,1062658,Debt consolidation,B3, 36 months,Source Verified,145000,100K–149K,0.2033,229.14,0.1099,7000,50,8010,Non Default
833275,PA,INDIVIDUAL,4 years,B,RENT,8/11/2021,5/13/2021,5/13/2021,Fully Paid,6/13/2021,1042837,Debt consolidation,B3, 36 months,Source Verified,48410,<50K,0.1738,229.14,0.1099,7000,22,8010,Non Default
349513,TX,INDIVIDUAL,5 years,B,MORTGAGE,6/8/2021,11/9/2021,10/9/2021,Fully Paid,11/9/2021,351187,other,B4, 36 months,Not Verified,63500,50K–99K,0.0896,233.65,0.1039,7200,18,8012,Non Default
759448,CA,INDIVIDUAL,4 years,C,RENT,5/11/2021,4/16/2021,5/16/2021,Current,6/16/2021,959692,other,C1, 60 months,Not Verified,42000,<50K,0.1034,136.49,0.1299,6000,12,8013,Exclude
475108,CO,INDIVIDUAL,10+ years,A,OWN,1/10/2021,3/11/2021,3/11/2021,Fully Paid,4/11/2021,601235,car,A1, 36 months,Not Verified,74400,50K–99K,0.0426,231.75,0.0705,7500,31,8014,Non Default
826987,FL,INDIVIDUAL,3 years,B,RENT,8/11/2021,7/15/2021,8/14/2021,Fully Paid,9/14/2021,1035908,car,B1, 36 months,Verified,27000,<50K,0.1542,222.62,0.0999,6900,8,8014,Non Default
771199,WA,INDIVIDUAL,5 years,D,MORTGAGE,6/11/2021,6/15/2021,1/15/2021,Fully Paid,2/15/2021,972948,home improvement,D3, 60 months,Source Verified,69996,50K–99K,0.1785,137.65,0.1649,5600,23,8014,Non Default
859412,FL,INDIVIDUAL,2 years,B,MORTGAGE,8/11/2021,5/16/2021,9/14/2021,Fully Paid,10/14/2021,1072101,major purchase,B1, 36 months,Not Verified,60000,50K–99K,0.0204,222.62,0.0999,6900,8,8014,Non Default
591991,CA,INDIVIDUAL,1 year,A,RENT,10/10/2021,9/12/2021,9/12/2021,Fully Paid,10/12/2021,760339,Debt consolidation,A2, 36 months,Source Verified,40000,<50K,0.198,227.46,0.0579,7500,17,8015,Non Default
976565,UT,INDIVIDUAL,1 year,B,RENT,10/11/2021,1/16/2021,4/13/2021,Fully Paid,5/13/2021,1199319,medical,B5, 36 months,Source Verified,35000,<50K,0.0497,234.82,0.1269,7000,13,8015,Non Default
493316,FL,INDIVIDUAL,1 year,A,RENT,3/10/2021,1/12/2021,12/11/2021,Fully Paid,1/11/2022,631057,major purchase,A5, 36 months,Not Verified,55000,50K–99K,0.1462,234.61,0.0788,7500,10,8018,Non Default
870019,IL,INDIVIDUAL,3 years,B,RENT,9/11/2021,5/16/2021,4/12/2021,Charged Off,5/12/2021,1083952,small business,B3, 36 months,Verified,82000,50K–99K,0.0325,1145.69,0.1099,35000,56,8018,Default
682181,AZ,INDIVIDUAL,5 years,B,RENT,2/11/2021,9/13/2021,4/13/2021,Charged Off,5/13/2021,871311,wedding,B3, 60 months,Source Verified,47068,<50K,0.2022,300.02,0.1037,14000,29,8018,Default
1061767,NY,INDIVIDUAL,8 years,B,RENT,12/11/2021,5/16/2021,7/13/2021,Fully Paid,8/13/2021,1293387,Debt consolidation,B5, 36 months,Not Verified,49000,<50K,0.1442,234.82,0.1269,7000,17,8019,Non Default
571927,WY,INDIVIDUAL,10+ years,A,MORTGAGE,8/10/2021,3/14/2021,9/13/2021,Fully Paid,10/13/2021,735661,car,A3, 36 months,Not Verified,22000,<50K,0.1309,222.78,0.0714,7200,15,8020,Non Default
881975,MA,INDIVIDUAL,3 years,B,RENT,9/11/2021,12/14/2021,10/12/2021,Fully Paid,11/12/2021,1097131,credit card,B5, 36 months,Not Verified,52000,50K–99K,0.0565,241.53,0.1269,7200,8,8021,Non Default
618714,FL,INDIVIDUAL,10+ years,A,OWN,11/10/2021,1/11/2021,1/11/2021,Fully Paid,2/11/2021,793081,Debt consolidation,A5, 36 months,Verified,70000,50K–99K,0.0629,245.92,0.0691,13000,59,8021,Non Default
361282,MD,INDIVIDUAL,3 years,A,RENT,11/8/2021,11/11/2021,11/11/2021,Fully Paid,12/11/2021,369651,moving,A4, 36 months,Not Verified,46000,<50K,0.2165,222.83,0.0907,7000,28,8022,Non Default
364809,CA,INDIVIDUAL,4 years,A,RENT,11/8/2021,11/14/2021,12/11/2021,Fully Paid,1/11/2022,369683,small business,A4, 36 months,Not Verified,56000,50K–99K,0.0073,222.83,0.0907,7000,18,8022,Non Default
545569,TX,INDIVIDUAL,1 year,E,RENT,7/10/2021,7/13/2021,7/13/2021,Fully Paid,8/13/2021,703626,other,E1, 36 months,Not Verified,32200,<50K,0.1237,222.9,0.1645,6300,12,8024,Non Default
636180,NC,INDIVIDUAL,4 years,B,MORTGAGE,12/10/2021,11/14/2021,9/13/2021,Fully Paid,10/13/2021,814984,Debt consolidation,B2, 36 months,Not Verified,50000,50K–99K,0.1476,223.42,0.0925,7000,21,8026,Non Default
852813,NY,INDIVIDUAL,4 years,C,RENT,8/11/2021,4/16/2021,5/16/2021,Current,6/16/2021,1064934,other,C1, 60 months,Not Verified,59496,50K–99K,0.1448,143.89,0.1299,6325,13,8026,Exclude
1036078,SC,INDIVIDUAL,5 years,B,MORTGAGE,11/11/2021,5/16/2021,4/14/2021,Fully Paid,5/14/2021,1265944,credit card,B1, 36 months,Source Verified,102000,100K–149K,0.2079,224.77,0.0991,6975,27,8027,Non Default
271356,PA,INDIVIDUAL,8 years,D,RENT,3/8/2021,9/15/2021,3/11/2021,Fully Paid,4/11/2021,271076,Debt consolidation,D2, 36 months,Not Verified,28000,<50K,0.1993,222.97,0.1292,6625,26,8027,Non Default
838088,CA,INDIVIDUAL,3 years,B,RENT,8/11/2021,2/13/2021,4/12/2021,Fully Paid,5/12/2021,1048142,home improvement,B4, 36 months,Not Verified,100300,100K–149K,0.0976,247.29,0.1149,7500,18,8027,Non Default
388289,UT,INDIVIDUAL,2 years,C,RENT,3/9/2021,5/16/2021,12/11/2021,Charged Off,1/11/2022,421632,small business,C1, 36 months,Source Verified,40000,<50K,0.1287,251,0.1253,7500,13,8027,Default
836670,NH,INDIVIDUAL,3 years,A,OWN,8/11/2021,11/15/2021,3/14/2021,Fully Paid,4/14/2021,1046739,Debt consolidation,A4, 36 months,Not Verified,62000,50K–99K,0.1665,223.94,0.0749,7200,41,8028,Non Default
461912,CA,INDIVIDUAL,2 years,C,RENT,11/9/2021,12/12/2021,12/12/2021,Fully Paid,1/12/2022,577642,other,C5, 36 months,Not Verified,21600,<50K,0.1517,222.99,0.1426,6500,3,8028,Non Default
672970,NJ,INDIVIDUAL,3 years,G,RENT,2/11/2021,5/16/2021,3/16/2021,Fully Paid,4/16/2021,860161,other,G2, 60 months,Verified,36000,<50K,0.0717,133.81,0.2048,5000,9,8028,Non Default
399868,CO,INDIVIDUAL,2 years,A,MORTGAGE,5/9/2021,5/16/2021,3/12/2021,Fully Paid,4/12/2021,442915,credit card,A5, 36 months,Verified,103089,100K–149K,0.1633,224.66,0.0963,7000,26,8029,Non Default
510563,MD,INDIVIDUAL,9 years,A,RENT,5/10/2021,6/15/2021,7/12/2021,Fully Paid,8/12/2021,659266,Debt consolidation,A5, 36 months,Verified,63000,50K–99K,0.1474,225.22,0.0788,7200,20,8029,Non Default
709399,KS,INDIVIDUAL,3 years,B,RENT,4/11/2021,1/14/2021,1/14/2021,Fully Paid,2/14/2021,902016,other,B1, 36 months,Not Verified,39996,<50K,0.0597,224.66,0.0963,7000,10,8030,Non Default
457651,CA,INDIVIDUAL,5 years,D,RENT,11/9/2021,4/16/2021,12/11/2021,Charged Off,1/11/2022,569075,Debt consolidation,D3, 36 months,Not Verified,61000,50K–99K,0.0049,278.53,0.1531,8000,7,8032,Default
523664,CA,INDIVIDUAL,2 years,A,MORTGAGE,6/10/2021,12/15/2021,1/11/2021,Fully Paid,2/11/2021,677570,Debt consolidation,A2, 36 months,Source Verified,57500,50K–99K,0.0678,238.45,0.0676,7750,25,8032,Non Default
555383,FL,INDIVIDUAL,10+ years,D,MORTGAGE,8/10/2021,10/13/2021,4/13/2021,Charged Off,5/13/2021,715274,wedding,D3, 60 months,Verified,56898,50K–99K,0.0726,240.96,0.1558,10000,17,8032,Default
595047,CA,INDIVIDUAL,10+ years,B,MORTGAGE,11/10/2021,5/16/2021,4/13/2021,Charged Off,5/13/2021,764031,Debt consolidation,B4, 60 months,Verified,55000,50K–99K,0.2145,277.21,0.0999,20000,33,8033,Default
778529,NY,INDIVIDUAL,6 years,F,RENT,6/11/2021,5/16/2021,5/16/2021,Current,6/16/2021,981135,Debt consolidation,F4, 60 months,Source Verified,49000,<50K,0.1602,136.29,0.2136,5000,18,8034,Exclude
831303,FL,INDIVIDUAL,5 years,B,RENT,7/11/2021,2/16/2021,3/13/2021,Fully Paid,4/13/2021,1040517,Debt consolidation,B5, 36 months,Source Verified,30000,<50K,0.1872,232.47,0.1199,7000,26,8035,Non Default
1009453,UT,INDIVIDUAL,< 1 year,D,RENT,11/11/2021,5/12/2021,2/12/2021,Charged Off,3/12/2021,1236186,Debt consolidation,D4, 60 months,Verified,57000,50K–99K,0.244,640.47,0.1758,25450,23,8035,Default
502320,MO,INDIVIDUAL,< 1 year,B,RENT,4/10/2021,8/12/2021,8/12/2021,Fully Paid,9/12/2021,645916,car,B1, 36 months,Verified,53000,50K–99K,0.1872,225.48,0.0988,7000,9,8036,Non Default
788528,IL,INDIVIDUAL,2 years,A,MORTGAGE,6/11/2021,7/15/2021,6/14/2021,Fully Paid,7/14/2021,992264,credit card,A4, 36 months,Source Verified,69935,50K–99K,0.1941,223.94,0.0749,7200,23,8036,Non Default
997765,PA,INDIVIDUAL,4 years,A,MORTGAGE,10/11/2021,12/15/2021,8/13/2021,Fully Paid,9/13/2021,1222664,Debt consolidation,A5, 36 months,Source Verified,62400,50K–99K,0.2206,228.63,0.089,7200,27,8036,Non Default
753279,CA,INDIVIDUAL,3 years,C,RENT,5/11/2021,5/16/2021,4/12/2021,Fully Paid,5/12/2021,952932,other,C2, 60 months,Not Verified,127500,100K–149K,0.1236,165.64,0.1349,7200,24,8036,Non Default
847836,AZ,INDIVIDUAL,7 years,C,RENT,8/11/2021,5/16/2021,5/13/2021,Charged Off,6/13/2021,1059380,car,C3, 36 months,Not Verified,105000,100K–149K,0.135,382.74,0.1399,11200,29,8037,Default
521415,MO,INDIVIDUAL,4 years,B,RENT,5/10/2021,7/15/2021,7/12/2021,Fully Paid,8/12/2021,674262,credit card,B3, 36 months,Not Verified,28000,<50K,0.2319,227.92,0.1062,7000,7,8038,Non Default
738322,MO,INDIVIDUAL,2 years,A,MORTGAGE,4/11/2021,2/16/2021,5/14/2021,Fully Paid,6/14/2021,935675,Debt consolidation,A4, 36 months,Not Verified,45000,<50K,0.1461,223.28,0.0729,7200,18,8038,Non Default
666077,MN,INDIVIDUAL,5 years,A,MORTGAGE,2/11/2021,5/16/2021,2/14/2021,Fully Paid,3/14/2021,851589,Debt consolidation,A4, 36 months,Not Verified,44000,<50K,0.111,223.28,0.0729,7200,25,8038,Non Default
710408,VA,INDIVIDUAL,3 years,A,RENT,3/11/2021,5/16/2021,4/14/2021,Fully Paid,5/14/2021,903160,Debt consolidation,A4, 36 months,Source Verified,25200,<50K,0.0476,223.28,0.0729,7200,9,8038,Non Default
660534,NV,INDIVIDUAL,5 years,A,RENT,2/11/2021,2/14/2021,2/14/2021,Fully Paid,3/14/2021,844812,Debt consolidation,A4, 36 months,Source Verified,50000,50K–99K,0.1615,223.28,0.0729,7200,14,8038,Non Default
710512,NJ,INDIVIDUAL,< 1 year,A,RENT,4/11/2021,7/15/2021,5/14/2021,Fully Paid,6/14/2021,903274,Debt consolidation,A4, 36 months,Verified,120000,100K–149K,0.0333,223.28,0.0729,7200,7,8038,Non Default
735689,MA,INDIVIDUAL,10+ years,B,MORTGAGE,4/11/2021,12/12/2021,9/12/2021,Charged Off,10/12/2021,932474,Debt consolidation,B5, 36 months,Source Verified,127000,100K–149K,0.0769,327.91,0.1111,10000,13,8041,Default
739006,TX,INDIVIDUAL,4 years,B,MORTGAGE,4/11/2021,7/13/2021,2/13/2021,Charged Off,3/13/2021,936522,small business,B1, 36 months,Not Verified,50000,50K–99K,0.0415,369.08,0.0963,11500,5,8041,Default
752615,FL,INDIVIDUAL,6 years,D,MORTGAGE,5/11/2021,8/13/2021,3/13/2021,Charged Off,4/13/2021,952207,Debt consolidation,D3, 36 months,Source Verified,48200,<50K,0.0495,354,0.1649,10000,24,8044,Default
382211,NJ,INDIVIDUAL,< 1 year,D,RENT,4/9/2021,10/9/2021,10/9/2021,Fully Paid,11/9/2021,411430,Debt consolidation,D5, 36 months,Source Verified,35004,<50K,0.2461,261.35,0.1537,7500,6,8044,Non Default
552334,CA,INDIVIDUAL,< 1 year,A,MORTGAGE,7/10/2021,5/16/2021,10/12/2021,Charged Off,11/12/2021,711732,small business,A3, 36 months,Not Verified,135000,100K–149K,0.0804,309.42,0.0714,10000,18,8044,Default
497411,NY,INDIVIDUAL,3 years,C,RENT,3/10/2021,4/11/2021,4/11/2021,Fully Paid,5/11/2021,637693,credit card,C3, 36 months,Not Verified,60000,50K–99K,0.1124,244.26,0.1348,7200,38,8045,Non Default
1011650,GA,INDIVIDUAL,6 years,E,MORTGAGE,11/11/2021,5/16/2021,5/13/2021,Charged Off,6/13/2021,1238742,Debt consolidation,E5, 60 months,Source Verified,90000,50K–99K,0.1373,473.24,0.203,17750,29,8045,Default
976782,NJ,INDIVIDUAL,10+ years,C,MORTGAGE,10/11/2021,4/15/2021,10/12/2021,Charged Off,11/12/2021,1199531,credit card,C3, 60 months,Verified,100000,100K–149K,0.1885,566.56,0.1465,24000,29,8046,Default
981451,NY,INDIVIDUAL,4 years,A,RENT,10/11/2021,4/16/2021,1/14/2021,Fully Paid,2/14/2021,1204618,Debt consolidation,A4, 36 months,Source Verified,94000,50K–99K,0.2194,225.29,0.079,7200,18,8046,Non Default
680503,OH,INDIVIDUAL,1 year,A,RENT,2/11/2021,2/13/2021,2/13/2021,Fully Paid,3/13/2021,869340,small business,A3, 36 months,Not Verified,12480,<50K,0.0154,226.68,0.0692,7350,15,8046,Non Default
860655,PA,INDIVIDUAL,8 years,A,MORTGAGE,8/11/2021,5/16/2021,10/11/2021,Fully Paid,11/11/2021,1073473,credit card,A3, 36 months,Source Verified,33600,<50K,0.1232,246.99,0.0699,8000,24,8047,Non Default
661548,NY,INDIVIDUAL,3 years,A,MORTGAGE,2/11/2021,3/11/2021,3/11/2021,Fully Paid,4/11/2021,846036,Debt consolidation,A3, 36 months,Not Verified,72000,50K–99K,0.0413,246.73,0.0692,8000,17,8047,Non Default
839631,CA,INDIVIDUAL,3 years,A,MORTGAGE,8/11/2021,4/13/2021,9/11/2021,Fully Paid,10/11/2021,1049803,small business,A3, 36 months,Source Verified,70000,50K–99K,0.0919,246.99,0.0699,8000,15,8047,Non Default
775038,CO,INDIVIDUAL,< 1 year,A,RENT,7/11/2021,12/15/2021,3/14/2021,Fully Paid,4/14/2021,977262,credit card,A4, 36 months,Not Verified,41000,<50K,0.1787,223.94,0.0749,7200,16,8048,Non Default
703840,LA,INDIVIDUAL,1 year,B,MORTGAGE,3/11/2021,1/15/2021,9/14/2021,Charged Off,10/14/2021,895870,car,B5, 60 months,Not Verified,33600,<50K,0.1096,185.28,0.1111,8500,14,8049,Default
383761,MA,INDIVIDUAL,8 years,A,RENT,3/9/2021,4/16/2021,3/12/2021,Fully Paid,4/12/2021,414260,moving,A4, 36 months,Source Verified,72000,50K–99K,0.185,223.63,0.0932,7000,22,8049,Non Default
563835,VA,INDIVIDUAL,2 years,A,MORTGAGE,8/10/2021,7/15/2021,10/10/2021,Fully Paid,11/10/2021,725506,house,A4, 36 months,Not Verified,85000,50K–99K,0.2393,248.89,0.0751,8000,25,8050,Non Default
679874,TX,INDIVIDUAL,10+ years,A,MORTGAGE,2/11/2021,10/13/2021,4/11/2021,Fully Paid,5/11/2021,868523,Debt consolidation,A5, 36 months,Not Verified,81900,50K–99K,0.227,249.44,0.0766,8000,29,8051,Non Default
416002,CA,INDIVIDUAL,5 years,A,RENT,6/9/2021,6/12/2021,7/12/2021,Fully Paid,8/12/2021,484117,Debt consolidation,A4, 36 months,Not Verified,92000,50K–99K,0.0712,223.63,0.0932,7000,28,8051,Non Default
398139,NJ,INDIVIDUAL,3 years,A,RENT,5/9/2021,6/13/2021,5/12/2021,Fully Paid,6/12/2021,439490,Debt consolidation,A4, 36 months,Not Verified,30000,<50K,0.118,223.63,0.0932,7000,24,8051,Non Default
430892,VA,INDIVIDUAL,9 years,A,MORTGAGE,8/9/2021,5/16/2021,8/12/2021,Fully Paid,9/12/2021,511197,Debt consolidation,A4, 36 months,Source Verified,40000,<50K,0.1503,223.63,0.0932,7000,18,8051,Non Default
